Id,CodigoMunicipio,Ano,Mes,Periodo,DataCredito,ICMS,FundExp,Comp,IPVA,Total
71321,3426,2021,Maio,03/05/2021 a 07/05/2021,11/05/2021,130089.32,0.00,0.00,0.00,130089.32
71322,3426,2021,Maio,10/05/2021 a 14/05/2021,18/05/2021,73268.50,3088.64,0.00,0.00,76357.14
71323,3426,2021,Maio,17/05/2021 a 21/05/2021,25/05/2021,245171.14,578.11,2246.99,0.00,247996.24
71324,3426,2021,Junho,24/05/2021 a 28/05/2021,01/06/2021,107825.08,911.29,80.79,0.00,108817.17
71325,3426,2021,Junho,31/05/2021 a 04/06/2021,08/06/2021,54233.98,0.00,0.00,0.00,54233.98
71326,3426,2021,Junho,07/06/2021 a 11/06/2021,15/06/2021,152684.78,2532.60,0.00,0.00,155217.38
71327,3426,2021,Junho,14/06/2021 a 18/06/2021,22/06/2021,84774.69,1022.79,2201.51,0.00,87998.99
71328,3426,2021,Junho,21/06/2021 a 25/06/2021,29/06/2021,221134.09,0.00,0.00,0.00,221134.09
71329,3426,2021,Julho,28/06/2021 a 02/07/2021,06/07/2021,110268.60,644.13,80.51,0.00,110993.24
71330,3426,2021,Julho,05/07/2021 a 09/07/2021,13/07/2021,128706.08,3271.63,0.00,0.00,131977.72
71331,3426,2021,Julho,12/07/2021 a 16/07/2021,20/07/2021,106566.25,0.00,2278.94,0.00,108845.19
71332,3426,2021,Julho,19/07/2021 a 23/07/2021,27/07/2021,252798.62,921.44,82.13,0.00,253802.19
71333,3426,2021,Agosto,26/07/2021 a 30/07/2021,03/08/2021,109221.66,657.36,0.00,0.00,109879.02
71334,3426,2021,Agosto,02/08/2021 a 06/08/2021,10/08/2021,108763.20,0.00,0.00,0.00,108763.20
71335,3426,2021,Agosto,09/08/2021 a 13/08/2021,17/08/2021,106903.51,2400.42,0.00,0.00,109303.94
71336,3426,2021,Agosto,16/08/2021 a 20/08/2021,24/08/2021,103770.32,802.11,2286.51,0.00,106858.94
71337,3426,2021,Agosto,23/08/2021 a 27/08/2021,31/08/2021,297100.31,0.00,81.34,0.00,297181.65
71338,3426,2021,Setembro,30/08/2021 a 03/09/2021,08/09/2021,59021.43,876.27,0.00,0.00,59897.70
71339,3426,2021,Setembro,06/09/2021 a 10/09/2021,14/09/2021,114964.92,2908.01,0.00,0.00,117872.93
71340,3426,2021,Setembro,13/09/2021 a 17/09/2021,21/09/2021,128424.36,0.00,2518.91,0.00,130943.27
71341,3426,2021,Setembro,20/09/2021 a 24/09/2021,28/09/2021,262281.09,1093.61,0.00,0.00,263374.70
71342,3426,2021,Outubro,27/09/2021 a 01/10/2021,05/10/2021,120547.91,851.50,0.00,0.00,121399.41
71343,3426,2021,Outubro,04/10/2021 a 08/10/2021,13/10/2021,112953.01,3135.73,70.22,0.00,116158.97
71344,3426,2021,Outubro,11/10/2021 a 15/10/2021,19/10/2021,94748.19,0.00,0.00,0.00,94748.19
71345,3426,2021,Outubro,18/10/2021 a 22/10/2021,26/10/2021,313086.24,1130.73,2397.97,0.00,316614.94
71346,3426,2021,Novembro,25/10/2021 a 29/10/2021,03/11/2021,118511.78,728.93,66.85,0.00,119307.56
71347,3426,2021,Novembro,01/11/2021 a 05/11/2021,09/11/2021,120376.43,0.00,0.00,0.00,120376.43
71348,3426,2021,Novembro,08/11/2021 a 12/11/2021,17/11/2021,110048.91,2866.79,0.00,0.00,112915.70
71349,3426,2021,Novembro,16/11/2021 a 19/11/2021,23/11/2021,102508.60,1236.38,2300.57,0.00,106045.56
71350,3426,2021,Novembro,22/11/2021 a 26/11/2021,30/11/2021,337842.28,0.00,0.00,0.00,337842.28
71351,3426,2021,Dezembro,29/11/2021 a 03/12/2021,07/12/2021,64718.33,682.34,67.05,0.00,65467.72
71352,3426,2021,Dezembro,06/12/2021 a 10/12/2021,14/12/2021,146058.35,3526.20,0.00,0.00,149584.55
71353,3426,2021,Dezembro,13/12/2021 a 17/12/2021,21/12/2021,143456.23,0.00,2837.47,0.00,146293.69
71354,3426,2021,Dezembro,20/12/2021 a 24/12/2021,28/12/2021,291484.66,240.15,77.34,0.00,291802.15
71355,3426,2022,Janeiro,Resíduo do Ano Anterior,04/01/2022,113710.79,1126.13,0.00,0.00,114836.92
71356,3426,2022,Janeiro,03/01/2022 a 07/01/2022,11/01/2022,122864.72,0.00,0.00,0.00,122864.72
71357,3426,2022,Janeiro,10/01/2022 a 14/01/2022,18/01/2022,113518.39,3376.38,0.00,0.00,116894.77
71358,3426,2022,Janeiro,17/01/2022 a 21/01/2022,25/01/2022,316268.51,1417.64,2358.36,0.00,320044.51
71359,3426,2022,Fevereiro,24/01/2022 a 28/01/2022,01/02/2022,120947.94,171.94,67.28,0.00,121187.17
71360,3426,2022,Fevereiro,31/01/2022 a 04/02/2022,08/02/2022,144335.04,0.00,0.00,0.00,144335.04
71361,3426,2022,Fevereiro,07/02/2022 a 11/02/2022,15/02/2022,91380.63,3107.47,0.00,0.00,94488.09
71362,3426,2022,Fevereiro,14/02/2022 a 18/02/2022,22/02/2022,94857.17,933.96,2293.86,0.00,98084.99
71363,3426,2022,Março,21/02/2022 a 25/02/2022,02/03/2022,258435.57,398.95,58.17,0.00,258892.69
71364,3426,2022,Março,02/03/2022 a 04/03/2022,08/03/2022,128709.79,0.00,0.00,0.00,128709.79
71365,3426,2022,Março,07/03/2022 a 11/03/2022,15/03/2022,158539.20,3576.83,0.00,0.00,162116.03
71366,3426,2022,Março,14/03/2022 a 18/03/2022,22/03/2022,92832.57,1115.29,3078.79,0.00,97026.65
71367,3426,2022,Março,21/03/2022 a 25/03/2022,29/03/2022,246838.01,0.00,0.00,0.00,246838.01
71368,3426,2022,Abril,28/03/2022 a 01/04/2022,05/04/2022,129116.85,338.37,84.16,0.00,129539.39
71369,3426,2022,Abril,04/04/2022 a 08/04/2022,12/04/2022,130391.37,3393.05,0.00,0.00,133784.42
71370,3426,2022,Abril,11/04/2022 a 15/04/2022,19/04/2022,83649.17,0.00,0.00,0.00,83649.17
71371,3426,2022,Abril,18/04/2022 a 22/04/2022,26/04/2022,310142.62,897.59,2769.28,0.00,313809.49
71372,3426,2022,Maio,25/04/2022 a 29/04/2022,03/05/2022,140091.52,825.52,74.69,0.00,140991.72
71373,3426,2022,Maio,02/05/2022 a 06/05/2022,10/05/2022,148124.64,0.00,0.00,0.00,148124.64
71374,3426,2022,Maio,09/05/2022 a 13/05/2022,17/05/2022,94484.12,1733.33,0.00,0.00,96217.45
71375,3426,2022,Maio,16/05/2022 a 20/05/2022,24/05/2022,103783.49,625.52,3719.72,0.00,108128.73
71376,3426,2022,Maio,23/05/2022 a 27/05/2022,31/05/2022,324895.19,0.00,105.41,0.00,325000.61
71377,3426,2022,Junho,30/05/2022 a 03/06/2022,07/06/2022,63473.29,361.09,0.00,0.00,63834.38
71378,3426,2022,Junho,06/06/2022 a 10/06/2022,14/06/2022,139416.92,2217.22,0.00,0.00,141634.14
71379,3426,2022,Junho,13/06/2022 a 17/06/2022,21/06/2022,108175.49,0.00,3107.06,0.00,111282.55
71380,3426,2022,Junho,20/06/2022 a 24/06/2022,28/06/2022,287045.30,1073.70,0.00,0.00,288119.00
71381,3426,2022,Julho,27/06/2022 a 01/07/2022,05/07/2022,142461.67,546.61,85.60,0.00,143093.88
71382,3426,2022,Julho,04/07/2022 a 08/07/2022,12/07/2022,128934.13,2522.10,0.00,0.00,131456.22
71383,3426,2022,Julho,11/07/2022 a 15/07/2022,19/07/2022,97593.35,0.00,0.00,0.00,97593.35
71384,3426,2022,Julho,18/07/2022 a 22/07/2022,26/07/2022,323576.50,930.64,3448.90,0.00,327956.05
71385,3426,2022,Agosto,25/07/2022 a 29/07/2022,02/08/2022,135293.29,502.82,93.82,0.00,135889.94
71386,3426,2022,Agosto,01/08/2022 a 05/08/2022,09/08/2022,139591.93,0.00,0.00,0.00,139591.93
71387,3426,2022,Agosto,08/08/2022 a 12/08/2022,16/08/2022,87502.31,2098.99,0.00,0.00,89601.30
71388,3426,2022,Agosto,15/08/2022 a 19/08/2022,23/08/2022,106845.93,186.20,0.00,0.00,107032.13
71389,3426,2022,Agosto,22/08/2022 a 26/08/2022,30/08/2022,350669.75,0.00,3518.69,0.00,354188.44
71390,3426,2022,Setembro,26/08/2022 a 26/08/2022,06/09/2022,65813.62,865.54,97.70,0.00,66776.86
71391,3426,2022,Setembro,05/09/2022 a 09/09/2022,13/09/2022,116150.63,2474.71,0.00,0.00,118625.34
71392,3426,2022,Setembro,12/09/2022 a 16/09/2022,20/09/2022,117976.46,0.00,0.00,0.00,117976.46
71393,3426,2022,Setembro,19/09/2022 a 23/09/2022,27/09/2022,312080.10,876.59,3492.31,0.00,316448.99
71394,3426,2022,Outubro,26/09/2022 a 30/09/2022,04/10/2022,125857.68,805.20,94.20,0.00,126757.08
71395,3426,2022,Outubro,03/10/2022 a 07/10/2022,11/10/2022,135014.79,0.00,0.00,0.00,135014.79
71396,3426,2022,Outubro,10/10/2022 a 14/10/2022,18/10/2022,82158.17,2660.23,0.00,0.00,84818.41
71397,3426,2022,Outubro,17/10/2022 a 21/10/2022,25/10/2022,309516.98,1058.96,3186.32,0.00,313762.26
71398,3426,2022,Novembro,24/10/2022 a 28/10/2022,01/11/2022,107225.07,522.86,286.72,0.00,108034.65
71399,3426,2022,Novembro,31/10/2022 a 04/11/2022,08/11/2022,59958.58,0.00,0.00,0.00,59958.58
71400,3426,2022,Novembro,07/11/2022 a 11/11/2022,16/11/2022,138781.73,2426.53,0.00,0.00,141208.26
71401,3426,2022,Novembro,14/11/2022 a 18/11/2022,22/11/2022,86596.18,197.12,2753.15,0.00,89546.44
71402,3426,2022,Novembro,21/11/2022 a 25/11/2022,29/11/2022,296876.76,0.00,0.00,0.00,296876.76
71403,3426,2022,Dezembro,28/11/2022 a 02/12/2022,06/12/2022,127412.48,460.97,74.07,0.00,127947.52
71404,3426,2022,Dezembro,05/12/2022 a 09/12/2022,13/12/2022,92298.33,2771.85,0.00,0.00,95070.17
71405,3426,2022,Dezembro,12/12/2022 a 16/12/2022,20/12/2022,140533.41,0.00,2753.93,0.00,143287.34
71406,3426,2022,Dezembro,19/12/2022 a 23/12/2022,27/12/2022,319581.54,831.79,71.71,0.00,320485.03
71407,3426,2023,Janeiro,Resíduo do Ano Anterior,03/01/2023,123437.74,778.97,0.00,0.00,124216.71
71408,3426,2023,Janeiro,02/01/2023 a 06/01/2023,10/01/2023,81033.25,0.00,0.00,0.00,81033.25
71409,3426,2023,Janeiro,09/01/2023 a 13/01/2023,17/01/2023,104038.60,2347.43,0.00,0.00,106386.03
71410,3426,2023,Janeiro,16/01/2023 a 20/01/2023,24/01/2023,123272.88,1166.69,1951.46,0.00,126391.03
71411,3426,2023,Janeiro,23/01/2023 a 27/01/2023,31/01/2023,322930.56,0.00,50.34,0.00,322980.91
71412,3426,2023,Fevereiro,30/01/2023 a 03/02/2023,07/02/2023,72883.91,636.38,0.00,0.00,73520.29
71413,3426,2023,Fevereiro,06/02/2023 a 10/02/2023,14/02/2023,107326.27,2250.32,0.00,0.00,109576.59
71414,3426,2023,Fevereiro,13/02/2023 a 17/02/2023,22/02/2023,125350.48,408.96,0.00,0.00,125759.45
71415,3426,2023,Fevereiro,22/02/2023 a 24/02/2023,28/02/2023,256384.27,0.00,2268.38,0.00,258652.65
71416,3426,2023,Março,27/02/2023 a 03/03/2023,07/03/2023,126197.66,300.53,66.63,0.00,126564.82
71417,3426,2023,Março,06/03/2023 a 10/03/2023,14/03/2023,118115.30,2538.18,0.00,0.00,120653.48
71418,3426,2023,Março,13/03/2023 a 17/03/2023,21/03/2023,104677.01,0.00,2171.38,0.00,106848.39
71419,3426,2023,Março,20/03/2023 a 24/03/2023,28/03/2023,263870.51,510.19,0.00,0.00,264380.70
71420,3426,2023,Abril,27/03/2023 a 31/03/2023,04/04/2023,104357.84,619.76,61.34,0.00,105038.95
71421,3426,2023,Abril,03/04/2023 a 07/04/2023,11/04/2023,124042.95,0.00,0.00,0.00,124042.95
71422,3426,2023,Abril,10/04/2023 a 14/04/2023,18/04/2023,104346.75,2887.04,0.00,0.00,107233.79
71423,3426,2023,Abril,17/04/2023 a 21/04/2023,25/04/2023,99014.15,455.13,2091.12,0.00,101560.39
71424,3426,2023,Maio,24/04/2023 a 28/04/2023,03/05/2023,340975.19,568.33,58.62,0.00,341602.14
71425,3426,2023,Maio,02/05/2023 a 05/05/2023,09/05/2023,117399.80,0.00,0.00,0.00,117399.80
71426,3426,2023,Maio,08/05/2023 a 12/05/2023,16/05/2023,96044.70,2407.11,0.00,0.00,98451.81
71427,3426,2023,Maio,15/05/2023 a 19/05/2023,23/05/2023,84656.09,680.91,0.00,0.00,85337.00
71428,3426,2023,Maio,22/05/2023 a 26/05/2023,30/05/2023,315109.93,0.00,2337.85,0.00,317447.78
71429,3426,2023,Junho,29/05/2023 a 02/06/2023,06/06/2023,62195.71,428.52,63.17,0.00,62687.40
71430,3426,2023,Junho,05/06/2023 a 09/06/2023,13/06/2023,95515.76,2969.81,0.00,0.00,98485.56
71431,3426,2023,Junho,12/06/2023 a 16/06/2023,20/06/2023,145306.55,0.00,0.00,0.00,145306.55
71432,3426,2023,Junho,19/06/2023 a 23/06/2023,27/06/2023,291215.29,745.87,2229.67,0.00,294190.82
71433,3426,2023,Julho,26/06/2023 a 30/06/2023,04/07/2023,125247.02,669.37,0.00,0.00,125916.38
71434,3426,2023,Julho,03/07/2023 a 07/07/2023,11/07/2023,154745.87,0.00,0.00,0.00,154745.87
71435,3426,2023,Julho,10/07/2023 a 14/07/2023,18/07/2023,78468.34,2848.42,0.00,0.00,81316.75
71436,3426,2023,Julho,17/07/2023 a 21/07/2023,25/07/2023,307049.10,756.80,2174.82,0.00,309980.71
71437,3426,2023,Agosto,24/07/2023 a 28/07/2023,01/08/2023,119030.18,378.74,0.00,0.00,119408.92
71438,3426,2023,Agosto,31/07/2023 a 04/08/2023,08/08/2023,166988.72,0.00,59.22,0.00,167047.94
71439,3426,2023,Agosto,07/08/2023 a 11/08/2023,15/08/2023,73939.55,2569.17,0.00,0.00,76508.72
71440,3426,2023,Agosto,14/08/2023 a 18/08/2023,22/08/2023,85893.74,617.93,0.00,0.00,86511.67
71441,3426,2023,Agosto,21/08/2023 a 25/08/2023,29/08/2023,283594.86,0.00,2142.02,0.00,285736.88
71442,3426,2023,Setembro,28/08/2023 a 01/09/2023,05/09/2023,125138.88,359.01,0.00,0.00,125497.89
71443,3426,2023,Setembro,04/09/2023 a 08/09/2023,12/09/2023,155645.25,2969.64,57.68,0.00,158672.57
71444,3426,2023,Setembro,11/09/2023 a 15/09/2023,19/09/2023,63670.76,0.00,2345.62,0.00,66016.38
71445,3426,2023,Setembro,18/09/2023 a 22/09/2023,26/09/2023,365766.36,467.27,0.00,0.00,366233.63
71446,3426,2023,Outubro,25/09/2023 a 29/09/2023,03/10/2023,112487.64,1158.85,61.03,0.00,113707.53
71447,3426,2023,Outubro,02/10/2023 a 06/10/2023,10/10/2023,173856.52,0.00,0.00,0.00,173856.52
71448,3426,2023,Outubro,09/10/2023 a 13/10/2023,17/10/2023,72699.00,2966.73,0.00,0.00,75665.73
71449,3426,2023,Outubro,09/10/2023 a 13/10/2023,24/10/2023,112858.30,1354.65,2604.47,0.00,116817.42
71450,3426,2023,Outubro,23/10/2023 a 27/10/2023,31/10/2023,346114.74,0.00,0.00,0.00,346114.74
71451,3426,2023,Novembro,30/10/2023 a 03/11/2023,07/11/2023,64332.65,812.70,68.58,0.00,65213.93
71452,3426,2023,Novembro,06/11/2023 a 10/11/2023,14/11/2023,179564.84,2482.33,0.00,0.00,182047.17
71453,3426,2023,Novembro,13/11/2023 a 17/11/2023,21/11/2023,84549.00,0.00,0.00,0.00,84549.00
71454,3426,2023,Novembro,20/11/2023 a 24/11/2023,28/11/2023,308755.72,876.10,2709.16,0.00,312340.97
71455,3426,2023,Dezembro,27/11/2023 a 01/12/2023,05/12/2023,130087.27,848.31,72.46,0.00,131008.04
71456,3426,2023,Dezembro,04/12/2023 a 08/12/2023,12/12/2023,160817.11,2427.68,0.00,0.00,163244.79
71457,3426,2023,Dezembro,11/12/2023 a 15/12/2023,19/12/2023,88112.21,0.00,2714.21,0.00,90826.42
71458,3426,2023,Dezembro,18/12/2023 a 22/12/2023,27/12/2023,371823.00,1149.14,70.23,0.00,373042.37
71459,3426,2024,Janeiro,Resíduo do Ano Anterior,03/01/2024,115433.29,1003.02,0.00,0.00,116436.31
71460,3426,2024,Janeiro,02/01/2024 a 05/01/2024,09/01/2024,159382.06,0.00,0.00,0.00,159382.06
71461,3426,2024,Janeiro,08/01/2024 a 12/01/2024,16/01/2024,87173.98,3077.30,0.00,0.00,90251.28
71462,3426,2024,Janeiro,15/01/2024 a 19/01/2024,23/01/2024,100380.63,1312.08,2075.92,0.00,103768.63
71463,3426,2024,Janeiro,22/01/2024 a 26/01/2024,30/01/2024,354753.09,0.00,50.88,0.00,354803.97
71464,3426,2024,Fevereiro,29/01/2024 a 02/02/2024,06/02/2024,75480.20,171.23,0.00,0.00,75651.43
71465,3426,2024,Fevereiro,05/02/2024 a 09/02/2024,14/02/2024,157068.13,2892.17,0.00,0.00,159960.30
71466,3426,2024,Fevereiro,14/02/2024 a 16/02/2024,20/02/2024,87296.77,0.00,0.00,0.00,87296.77
71467,3426,2024,Fevereiro,19/02/2024 a 23/02/2024,27/02/2024,309929.55,1162.37,2161.54,0.00,313253.46
71468,3426,2024,Março,26/02/2024 a 01/03/2024,05/03/2024,139939.28,688.74,56.00,0.00,140684.01
71469,3426,2024,Março,04/03/2024 a 08/03/2024,12/03/2024,161256.41,2752.55,0.00,0.00,164008.97
71470,3426,2024,Março,11/03/2024 a 15/03/2024,19/03/2024,80353.21,0.00,0.00,0.00,80353.21
71471,3426,2024,Março,18/03/2024 a 22/03/2024,26/03/2024,324093.63,1102.15,1863.50,0.00,327059.29
71472,3426,2024,Abril,25/03/2024 a 29/03/2024,02/04/2024,102857.77,1717.78,48.58,0.00,104624.13
71473,3426,2024,Abril,01/04/2024 a 05/04/2024,09/04/2024,191163.29,0.00,0.00,0.00,191163.29
71474,3426,2024,Abril,08/04/2024 a 12/04/2024,16/04/2024,90136.53,3066.72,0.00,0.00,93203.25
71475,3426,2024,Abril,15/04/2024 a 19/04/2024,23/04/2024,106853.88,1431.14,1762.69,0.00,110047.71
71476,3426,2024,Abril,22/04/2024 a 26/04/2024,30/04/2024,366130.39,0.00,0.00,0.00,366130.39
71477,3426,2024,Maio,29/04/2024 a 03/05/2024,07/05/2024,69828.82,321.22,47.24,0.00,70197.29
71478,3426,2024,Maio,06/05/2024 a 10/05/2024,14/05/2024,190119.56,3372.52,0.00,0.00,193492.08
71479,3426,2024,Maio,13/05/2024 a 17/05/2024,21/05/2024,98562.39,0.00,0.00,0.00,98562.39
71480,3426,2024,Maio,20/05/2024 a 24/05/2024,28/05/2024,315664.97,940.80,2122.79,0.00,318728.56
71481,3426,2024,Junho,27/05/2024 a 31/05/2024,04/06/2024,130776.73,758.93,59.76,0.00,131595.41
71482,3426,2024,Junho,03/06/2024 a 07/06/2024,11/06/2024,185120.71,0.00,0.00,0.00,185120.71
71483,3426,2024,Junho,10/06/2024 a 14/06/2024,18/06/2024,97643.03,3896.79,0.00,0.00,101539.82
71484,3426,2024,Junho,17/06/2024 a 21/06/2024,25/06/2024,349625.74,1213.14,0.00,0.00,350838.87
71485,3426,2024,Julho,24/06/2024 a 28/06/2024,02/07/2024,133017.68,1263.70,2305.44,0.00,136586.82
71486,3426,2024,Julho,01/07/2024 a 05/07/2024,08/07/2024,195656.09,0.00,64.16,0.00,195720.25
71487,3426,2024,Julho,08/07/2024 a 12/07/2024,16/07/2024,89373.97,3351.25,0.00,0.00,92725.22
71488,3426,2024,Julho,15/07/2024 a 19/07/2024,23/07/2024,114669.04,1973.38,0.00,0.00,116642.42
71489,3426,2024,Julho,22/07/2024 a 26/07/2024,30/07/2024,367999.85,0.00,0.00,0.00,367999.85
71490,3426,2024,Agosto,29/07/2024 a 02/08/2024,06/08/2024,85953.86,309.11,2229.17,0.00,88492.14
71491,3426,2024,Agosto,05/08/2024 a 09/08/2024,13/08/2024,173152.86,5319.13,60.28,0.00,178532.27
71492,3426,2024,Agosto,12/08/2024 a 16/08/2024,20/08/2024,122037.59,0.00,0.00,0.00,122037.59
71493,3426,2024,Agosto,19/08/2024 a 23/08/2024,27/08/2024,331717.47,1481.86,0.00,0.00,333199.33
71494,3426,2024,Setembro,26/08/2024 a 30/08/2024,03/09/2024,127260.05,823.34,2266.09,0.00,130349.49
71495,3426,2024,Setembro,02/09/2024 a 06/09/2024,10/09/2024,196078.16,0.00,58.25,0.00,196136.41
71496,3426,2024,Setembro,09/09/2024 a 13/09/2024,17/09/2024,93170.58,3648.73,0.00,0.00,96819.31
71497,3426,2024,Setembro,16/09/2024 a 20/09/2024,24/09/2024,142521.07,1474.59,2243.43,0.00,146239.09
71498,3426,2024,Outubro,23/09/2024 a 27/09/2024,01/10/2024,375578.75,0.00,56.81,0.00,375635.55
71499,3426,2024,Outubro,30/09/2024 a 04/10/2024,08/10/2024,190282.58,3199.41,0.00,0.00,193481.99
71500,3426,2024,Outubro,07/10/2024 a 11/10/2024,15/10/2024,97285.14,3446.12,0.00,0.00,100731.27
71501,3426,2024,Outubro,14/10/2024 a 18/10/2024,22/10/2024,109782.98,1675.96,0.00,0.00,111458.94
71502,3426,2024,Outubro,21/10/2024 a 25/10/2024,29/10/2024,314145.92,0.00,2350.88,0.00,316496.80
71503,3426,2024,Novembro,28/10/2024 a 01/11/2024,05/11/2024,153001.22,528.47,0.00,0.00,153529.69
71504,3426,2024,Novembro,04/11/2024 a 08/11/2024,12/11/2024,179668.68,3814.65,0.00,0.00,183483.33
71505,3426,2024,Novembro,11/11/2024 a 15/11/2024,19/11/2024,93932.43,0.00,0.00,0.00,93932.43
71506,3426,2024,Novembro,18/11/2024 a 22/11/2024,26/11/2024,357970.61,1627.89,0.00,0.00,359598.51
71507,3426,2024,Dezembro,25/11/2024 a 29/11/2024,03/12/2024,148059.78,832.58,2119.90,0.00,151012.26
71508,3426,2024,Dezembro,02/12/2024 a 06/12/2024,10/12/2024,205212.29,0.00,0.00,0.00,205212.29
71509,3426,2024,Dezembro,09/12/2024 a 13/12/2024,17/12/2024,109239.43,4120.24,0.00,0.00,113359.67
71510,3426,2024,Dezembro,16/12/2024 a 20/12/2024,24/12/2024,161713.65,1772.24,2254.89,0.00,165740.79
71511,3426,2024,Dezembro,23/12/2024 a 27/12/2024,30/12/2024,335558.32,0.00,0.00,0.00,335558.32
71512,3426,2024,Dezembro,30/12/2024 a 03/01/2025,30/12/2024,16592.78,1474.53,0.00,0.00,18067.30
71513,3426,2025,Janeiro,Resíduo do Ano Anterior,07/01/2025,28935.46,0.00,0.00,0.00,28935.46
71514,3426,2025,Janeiro,01/01/2025 a 03/01/2025,07/01/2025,18729.22,0.00,0.00,0.00,18729.22
71515,3426,2025,Janeiro,06/01/2025 a 10/01/2025,14/01/2025,225346.14,3109.79,0.00,0.00,228455.93
71516,3426,2025,Janeiro,13/01/2025 a 17/01/2025,21/01/2025,126398.73,0.00,0.00,0.00,126398.73
71517,3426,2025,Janeiro,20/01/2025 a 24/01/2025,28/01/2025,381179.99,1833.45,1779.52,0.00,384792.96
71518,3426,2025,Fevereiro,27/01/2025 a 31/01/2025,04/02/2025,130724.81,582.26,0.00,0.00,131307.06
71519,3426,2025,Fevereiro,03/02/2025 a 07/02/2025,11/02/2025,208719.48,0.00,0.00,0.00,208719.48
71520,3426,2025,Fevereiro,10/02/2025 a 14/02/2025,18/02/2025,102014.38,3545.18,0.00,0.00,105559.56
71521,3426,2025,Fevereiro,17/02/2025 a 21/02/2025,25/02/2025,392175.07,1611.91,1912.32,0.00,395699.30
71522,3426,2025,Março,24/02/2025 a 28/02/2025,06/03/2025,170741.90,1097.81,43.57,0.00,171883.27
71523,3426,2025,Março,05/03/2025 a 07/03/2025,11/03/2025,146903.41,0.00,0.00,0.00,146903.41
71524,3426,2025,Março,10/03/2025 a 14/03/2025,18/03/2025,160922.80,3841.15,0.00,0.00,164763.95
71525,3426,2025,Março,17/03/2025 a 21/03/2025,25/03/2025,373184.24,1681.66,0.00,0.00,374865.90
71526,3426,2025,Abril,24/03/2025 a 28/03/2025,01/04/2025,127772.63,1288.96,2449.73,0.00,131511.32
71527,3426,2025,Abril,31/03/2025 a 04/04/2025,08/04/2025,216402.65,0.00,58.24,0.00,216460.89
71528,3426,2025,Abril,07/04/2025 a 11/04/2025,15/04/2025,112521.87,3772.80,0.00,0.00,116294.67
71529,3426,2025,Abril,14/04/2025 a 18/04/2025,23/04/2025,106976.36,1990.53,0.00,0.00,108966.89
71530,3426,2025,Abril,22/04/2025 a 25/04/2025,29/04/2025,353687.53,0.00,0.00,0.00,353687.53
71531,3426,2025,Maio,28/04/2025 a 02/05/2025,02/05/2025,157953.02,632.12,2164.66,0.00,160749.80
71532,3426,2025,Maio,05/05/2025 a 09/05/2025,13/05/2025,194878.08,3693.58,0.00,0.00,198571.66
71533,3426,2025,Maio,12/05/2025 a 16/05/2025,20/05/2025,143529.75,0.00,0.00,0.00,143529.75
71534,3426,2025,Maio,19/05/2025 a 23/05/2025,27/05/2025,352850.84,1270.10,1986.44,0.00,356107.38
71535,3426,2025,Junho,26/05/2025 a 30/05/2025,03/06/2025,132066.96,1249.63,51.89,0.00,133368.47
71536,3426,2025,Junho,02/06/2025 a 06/06/2025,10/06/2025,208205.99,0.00,0.00,0.00,208205.99
71537,3426,2025,Junho,09/06/2025 a 13/06/2025,17/06/2025,113583.92,3847.31,0.00,0.00,117431.23
71538,3426,2025,Junho,16/06/2025 a 20/06/2025,24/06/2025,189846.88,2106.86,0.00,0.00,191953.75
71539,3426,2025,Julho,23/06/2025 a 27/06/2025,01/07/2025,353626.30,0.00,1965.13,0.00,355591.43
71540,3426,2025,Julho,30/06/2025 a 04/07/2025,08/07/2025,212432.84,1119.19,0.00,0.00,213552.02
71541,3426,2025,Julho,07/07/2025 a 11/07/2025,15/07/2025,103185.53,3535.05,0.00,0.00,106720.58
71542,3426,2025,Julho,14/07/2025 a 18/07/2025,22/07/2025,136544.41,2000.97,0.00,0.00,138545.37
71543,3426,2025,Julho,21/07/2025 a 25/07/2025,29/07/2025,359717.09,0.00,1732.67,0.00,361449.76
71544,3426,2025,Agosto,28/07/2025 a 01/08/2025,05/08/2025,147931.40,532.77,0.00,0.00,148464.17
71545,3426,2025,Agosto,04/08/2025 a 08/08/2025,12/08/2025,184825.91,3880.24,0.00,0.00,188706.16
71546,3426,2025,Agosto,11/08/2025 a 15/08/2025,19/08/2025,107184.61,0.00,0.00,0.00,107184.61
71547,3426,2025,Agosto,18/08/2025 a 22/08/2025,26/08/2025,420060.17,1466.09,0.00,0.00,421526.26
71548,3426,2025,Setembro,25/08/2025 a 29/08/2025,02/09/2025,131669.35,1357.34,1699.58,0.00,134726.27
71549,3426,2025,Setembro,01/09/2025 a 05/09/2025,09/09/2025,227056.85,0.00,0.00,0.00,227056.85
71550,3426,2025,Setembro,08/09/2025 a 12/09/2025,16/09/2025,102240.05,4035.72,0.00,0.00,106275.76
71551,3426,2025,Setembro,15/09/2025 a 19/09/2025,23/09/2025,134013.94,1764.54,0.00,0.00,135778.48
71552,3426,2025,Setembro,22/09/2025 a 26/09/2025,30/09/2025,443460.11,0.00,1885.81,0.00,445345.92
71553,3426,2025,Outubro,29/09/2025 a 03/10/2025,07/10/2025,101180.94,1308.84,44.85,0.00,102534.63
71554,3426,2025,Outubro,06/10/2025 a 10/10/2025,14/10/2025,221618.23,4087.94,0.00,0.00,225706.17
